BusID,RouteType,TimeStep,SoC,Voltage,Current,Temperature,CycleCount,AhThroughput,CalendarAge,Capacity,SoH,AvgDoD,Speed,Passengers,IsCharging,IsRegenerating
Bus-003,EXPRESS,1093,0.1044782,320.66492,88.438034,49.130108,5.741559,4153.8896,0.7590338,300.0,100.0,0.5272821,25.0,5,false,false
Bus-003,EXPRESS,1094,0.1,320.19638,181.90663,49.175346,5.751349,4160.556,0.75972825,300.0,100.0,0.5272821,50.0,5,false,false
Bus-003,EXPRESS,1095,0.1,319.99976,128.81396,49.167244,5.7514367,4160.638,0.7604227,300.0,100.0,0.5272821,50.0,5,false,false
Bus-003,EXPRESS,1096,0.1,319.99506,119.891655,49.162407,5.753198,4162.2896,0.76111716,300.0,100.0,0.5272821,50.0,5,false,false
Bus-003,EXPRESS,1097,0.1,319.99026,142.28613,49.166916,5.7566566,4165.5317,0.7618116,300.0,100.0,0.5272821,50.0,6,false,false
Bus-003,EXPRESS,1098,0.1,319.9862,182.3722,49.18418,5.7615614,4170.1304,0.76250607,300.0,100.0,0.5272821,35.0,6,false,true
Bus-003,EXPRESS,1099,0.10696435,320.0196,10.144287,49.227215,5.7685256,4176.659,0.7632005,300.0,100.0,0.5441974,35.0,6,false,true
Bus-003,EXPRESS,1100,0.113928705,320.36777,-110.28753,49.27012,5.77549,4183.1807,0.763895,300.0,100.0,0.5594211,0.0,7,false,false
Bus-003,EXPRESS,1101,0.113928705,320.69644,-77.20127,49.26197,5.77549,4183.1807,0.7645894,300.0,100.0,0.5594211,0.0,7,false,false
Bus-003,EXPRESS,1102,0.113928705,320.69644,-54.04089,49.253826,5.77549,4183.1807,0.7652839,300.0,100.0,0.5594211,25.0,8,false,false
Bus-003,EXPRESS,1103,0.101883814,320.66263,82.17139,49.29902,5.7875347,4189.847,0.76597834,300.0,100.0,0.5594211,25.0,8,false,false
Bus-003,EXPRESS,1104,0.1,320.06274,177.51997,49.344196,5.798709,4196.5137,0.7666728,300.0,100.0,0.5594211,50.0,9,false,false
Bus-003,EXPRESS,1105,0.100380674,320.00107,117.840096,49.336174,5.7990894,4196.8706,0.76736724,300.0,100.0,0.5072858,50.0,9,false,false
Bus-003,EXPRESS,1106,0.1020005,320.0236,55.155586,49.330772,5.8007092,4198.389,0.7680617,300.0,100.0,0.4727554,50.0,10,false,false
Bus-003,EXPRESS,1107,0.10426394,320.1064,0.4259796,49.328003,5.802973,4200.5103,0.76875615,300.0,100.0,0.4481143,50.0,10,false,false
Bus-003,EXPRESS,1108,0.10644651,320.21933,-36.507454,49.32485,5.8051553,4202.555,0.7694506,300.0,100.0,0.42512858,35.0,11,false,true
Bus-003,EXPRESS,1109,0.1135432,320.34225,-145.18378,49.369682,5.812252,4209.201,0.77014506,300.0,100.0,0.45358253,35.0,11,false,true
Bus-003,EXPRESS,1110,0.12063988,320.69708,-221.12485,49.414383,5.819349,4215.84,0.7708395,300.0,100.0,0.47919106,0.0,12,false,false
Bus-003,EXPRESS,1111,0.12063988,321.03198,-154.78738,49.40618,5.819349,4215.84,0.77153397,300.0,100.0,0.47919106,0.0,13,false,false
Bus-003,EXPRESS,1112,0.12063988,321.03198,-108.351166,49.39798,5.819349,4215.84,0.7722284,300.0,100.0,0.47919106,25.0,13,false,false
Bus-003,EXPRESS,1113,0.107427634,320.99493,44.15419,49.443115,5.832561,4222.5063,0.7729229,300.0,100.0,0.47919106,25.0,14,false,false
Bus-003,EXPRESS,1114,0.1,320.3327,150.90794,49.488235,5.8463216,4229.173,0.7736173,300.0,100.0,0.47919106,50.0,15,false,false
Bus-003,EXPRESS,1115,0.1,319.98236,211.51474,49.521523,5.8525953,4235.055,0.7743118,300.0,100.0,0.47919106,50.0,15,false,false
Bus-003,EXPRESS,1116,0.1,319.98355,246.83478,49.549416,5.8584485,4240.5425,0.77500623,300.0,100.0,0.47919106,50.0,16,false,false
Bus-003,EXPRESS,1117,0.1,319.98654,253.45767,49.56527,5.863229,4245.0244,0.7757007,300.0,100.0,0.47919106,50.0,17,false,false
Bus-003,EXPRESS,1118,0.1,319.99097,231.66772,49.567913,5.866443,4248.038,0.77639514,300.0,100.0,0.47919106,35.0,17,false,true
Bus-003,EXPRESS,1119,0.10725548,320.02042,42.167397,49.612988,5.8736987,4254.7046,0.7770896,300.0,100.0,0.50382674,35.0,18,false,true
Bus-003,EXPRESS,1120,0.114537425,320.3832,-90.482834,49.658047,5.8809805,4261.371,0.77778405,300.0,100.0,0.52626354,0.0,19,false,false
Bus-003,EXPRESS,1121,0.114537425,320.72687,-63.337982,49.649754,5.8809805,4261.371,0.7784785,300.0,100.0,0.52626354,0.0,20,false,false
Bus-003,EXPRESS,1122,0.114537425,320.72687,-44.336586,49.641464,5.8809805,4261.371,0.77917296,300.0,100.0,0.52626354,25.0,20,false,false
Bus-003,EXPRESS,1123,0.10466092,320.69916,88.9644,49.686512,5.890857,4268.0376,0.7798674,300.0,100.0,0.52626354,25.0,21,false,false
Bus-003,EXPRESS,1124,0.1,320.2041,182.27509,49.731544,5.9011497,4274.704,0.78056186,300.0,100.0,0.52626354,50.0,22,false,false
Bus-003,EXPRESS,1125,0.10020048,320.00055,124.20948,49.723267,5.90135,4274.892,0.7812563,300.0,100.0,0.47564197,50.0,23,false,false
Bus-003,EXPRESS,1126,0.1,320.00565,113.14117,49.71749,5.902902,4276.347,0.7819508,300.0,100.0,0.47564197,50.0,24,false,false
Bus-003,EXPRESS,1127,0.1,319.99045,136.46696,49.72132,5.906296,4279.529,0.7826452,300.0,100.0,0.47564197,50.0,24,false,false
Bus-003,EXPRESS,1128,0.1,319.98596,179.77103,49.73929,5.911288,4284.209,0.7833397,300.0,100.0,0.47564197,35.0,25,false,true
Bus-003,EXPRESS,1129,0.107467204,320.021,5.8397064,49.784298,5.918755,4290.8755,0.78403413,300.0,100.0,0.5027498,35.0,26,false,true
Bus-003,EXPRESS,1130,0.11496088,320.3944,-115.91222,49.829292,5.9262486,4297.542,0.7847286,300.0,100.0,0.5274115,0.0,27,false,false
Bus-003,EXPRESS,1131,0.11496088,320.74805,-81.13855,49.820934,5.9262486,4297.542,0.78542304,300.0,100.0,0.5274115,0.0,28,false,false
Bus-003,EXPRESS,1132,0.11496088,320.74805,-56.796986,49.81258,5.9262486,4297.542,0.7861175,300.0,100.0,0.5274115,25.0,28,false,false
Bus-003,EXPRESS,1133,0.10186821,320.7113,80.24212,49.85756,5.939341,4304.2085,0.78681195,300.0,100.0,0.5274115,25.0,29,false,false
Bus-003,EXPRESS,1134,0.1,320.0591,176.1695,49.902523,5.9515452,4310.875,0.7875064,300.0,100.0,0.5274115,50.0,30,false,false
Bus-003,EXPRESS,1135,0.100191586,320.00055,120.085724,49.89418,5.951737,4311.0547,0.78820086,300.0,100.0,0.47658616,50.0,31,false,false
Bus-003,EXPRESS,1136,0.10181298,320.01413,56.70014,49.88857,5.953358,4312.5747,0.7888953,300.0,100.0,0.4451415,50.0,32,false,false
Bus-003,EXPRESS,1137,0.1042457,320.09747,-1.349514,49.886425,5.955791,4314.8545,0.78958976,300.0,100.0,0.42495453,50.0,32,false,false
Bus-003,EXPRESS,1138,0.10671692,320.21924,-42.61804,49.884476,5.9582624,4317.17,0.7902842,300.0,100.0,0.40717134,35.0,33,false,true
Bus-003,EXPRESS,1139,0.11439586,320.35742,-149.83264,49.92943,5.9659414,4323.8364,0.79097867,300.0,100.0,0.44324356,35.0,34,false,true
Bus-003,EXPRESS,1140,0.12210126,320.74142,-224.88286,49.974365,5.9736466,4330.503,0.7916731,300.0,100.0,0.47597322,0.0,35,false,false
Bus-003,EXPRESS,1141,0.12210126,321.10507,-157.418,49.96595,5.9736466,4330.503,0.7923676,300.0,100.0,0.47597322,0.0,35,false,false
Bus-003,EXPRESS,1142,0.12210126,321.10507,-110.1926,49.95754,5.9736466,4330.503,0.79306203,300.0,100.0,0.47597322,25.0,36,false,false
Bus-003,EXPRESS,1143,0.10788428,321.06522,42.86519,50.00246,5.9878635,4337.1694,0.7937565,300.0,100.0,0.47597322,25.0,37,false,false
Bus-003,EXPRESS,1144,0.1,320.35248,150.00565,50.047367,6.0027227,4343.836,0.79445094,300.0,100.0,0.47597322,50.0,38,false,false
Bus-003,EXPRESS,1145,0.1,319.981,219.08456,50.087128,6.009483,4350.174,0.7951454,300.0,100.0,0.47597322,50.0,38,false,false
Bus-003,EXPRESS,1146,0.1,319.9819,261.8596,50.122272,6.015912,4356.2017,0.79583985,300.0,100.0,0.47597322,50.0,39,false,false
Bus-003,EXPRESS,1147,0.1,319.9849,273.92877,50.144226,6.021282,4361.2363,0.7965343,300.0,100.0,0.47597322,50.0,40,false,false
Bus-003,EXPRESS,1148,0.1,319.98947,254.83835,50.150494,6.0250206,4364.741,0.79722875,300.0,100.0,0.47597322,35.0,40,false,true
Bus-003,EXPRESS,1149,0.1078642,320.02213,58.386833,50.195347,6.0328846,4371.4077,0.7979232,300.0,100.0,0.50701785,35.0,41,false,true
Bus-003,EXPRESS,1150,0.115754865,320.41537,-79.12923,50.240185,6.0407753,4378.074,0.79861766,300.0,100.0,0.5352227,0.0,42,false,false
Bus-003,EXPRESS,1151,0.115754865,320.78775,-55.390457,50.231674,6.0407753,4378.074,0.7993121,300.0,100.0,0.5352227,0.0,42,false,false
Bus-003,EXPRESS,1152,0.115754865,320.78775,-38.77332,50.223167,6.0407753,4378.074,0.80000657,300.0,100.0,0.5352227,25.0,43,false,false
Bus-003,EXPRESS,1153,0.105093576,320.75784,92.85869,50.267994,6.0514364,4384.7407,0.800701,300.0,100.0,0.5352227,25.0,44,false,false
Bus-003,EXPRESS,1154,0.1,320.22363,185.0011,50.312805,6.0624843,4391.407,0.8013955,300.0,100.0,0.5352227,50.0,44,false,false
Bus-003,EXPRESS,1155,0.10052737,320.0015,120.60152,50.304558,6.0630116,4391.902,0.8020899,300.0,100.0,0.48697406,50.0,45,false,false
Bus-003,EXPRESS,1156,0.1,320.02267,106.664085,50.297855,6.0643296,4393.1377,0.8027844,300.0,100.0,0.48697406,50.0,45,false,false
Bus-003,EXPRESS,1157,0.1,319.99072,130.40503,50.300827,6.0676327,4396.2344,0.80347884,300.0,100.0,0.48697406,50.0,46,false,false
Bus-003,EXPRESS,1158,0.1,319.98566,177.32367,50.319706,6.072731,4401.014,0.8041733,300.0,100.0,0.48697406,35.0,46,false,true
Bus-003,EXPRESS,1159,0.108022995,320.02255,4.1265564,50.364494,6.080754,4407.6807,0.80486774,300.0,100.0,0.5185066,35.0,47,false,true
Bus-003,EXPRESS,1160,0.11607245,320.42377,-117.11142,50.409264,6.0888033,4414.347,0.8055622,300.0,100.0,0.5471505,0.0,47,false,false
Bus-003,EXPRESS,1161,0.11607245,320.80362,-81.97799,50.40069,6.0888033,4414.347,0.80625665,300.0,100.0,0.5471505,0.0,48,false,false
Bus-003,EXPRESS,1162,0.11607245,320.80362,-57.38459,50.392113,6.0888033,4414.347,0.8069511,300.0,100.0,0.5471505,25.0,48,false,false
Bus-003,EXPRESS,1163,0.10191523,320.76392,79.830795,50.43687,6.1029606,4421.0137,0.80764556,300.0,100.0,0.5471505,25.0,49,false,false
Bus-003,EXPRESS,1164,0.1,320.05862,175.88156,50.481617,6.116174,4427.68,0.80834,300.0,100.0,0.5471505,50.0,49,false,false
Bus-003,EXPRESS,1165,0.1,319.99985,123.94391,50.473015,6.1162233,4427.726,0.80903447,300.0,100.0,0.5471505,50.0,49,false,false
Bus-003,EXPRESS,1166,0.101552024,320.00436,60.570683,50.466953,6.1177754,4429.181,0.8097289,300.0,100.0,0.5079557,50.0,50,false,false
Bus-003,EXPRESS,1167,0.10408419,320.08472,-0.31952667,50.465107,6.1203074,4431.554,0.8104234,300.0,100.0,0.48248175,50.0,50,false,false
Bus-003,EXPRESS,1168,0.106790975,320.21182,-45.870403,50.464222,6.1230145,4434.0903,0.8111178,300.0,100.0,0.4613014,35.0,50,false,true
Bus-003,EXPRESS,1169,0.114919834,320.36237,-152.10928,50.508953,6.131143,4440.757,0.8118123,300.0,100.0,0.4964598,35.0,50,false,true
Bus-003,EXPRESS,1170,0.12304869,320.7688,-226.4765,50.553665,6.1392717,4447.4233,0.81250674,300.0,100.0,0.5281024,0.0,51,false,false
Bus-003,EXPRESS,1171,0.12304869,321.15244,-158.53355,50.54503,6.1392717,4447.4233,0.8132012,300.0,100.0,0.5281024,0.0,51,false,false
Bus-003,EXPRESS,1172,0.12304869,321.15244,-110.97349,50.536396,6.1392717,4447.4233,0.81389564,300.0,100.0,0.5281024,25.0,51,false,false
Bus-003,EXPRESS,1173,0.10823506,321.11093,42.318565,50.5811,6.154085,4454.09,0.8145901,300.0,100.0,0.5281024,25.0,51,false,false
Bus-003,EXPRESS,1174,0.1,320.36826,149.623,50.625786,6.1695724,4460.7563,0.81528455,300.0,100.0,0.5281024,50.0,51,false,false
Bus-003,EXPRESS,1175,0.1,319.9803,223.07907,50.66899,6.1765847,4467.331,0.815979,300.0,100.0,0.5281024,50.0,51,false,false
Bus-003,EXPRESS,1176,0.1,319.98087,270.91644,50.70909,6.183385,4473.7065,0.81667346,300.0,100.0,0.5281024,50.0,51,false,false
Bus-003,EXPRESS,1177,0.1,319.9837,287.38055,50.73578,6.1891766,4479.1367,0.8173679,300.0,100.0,0.5281024,50.0,51,false,false
Bus-003,EXPRESS,1178,0.1,319.9883,271.34128,50.745316,6.193335,4483.035,0.81806237,300.0,100.0,0.5281024,35.0,51,false,true
Bus-003,EXPRESS,1179,0.108155325,320.02295,69.93888,50.78994,6.2014904,4489.7017,0.8187568,300.0,100.0,0.55684537,35.0,51,false,true
Bus-003,EXPRESS,1180,0.11631065,320.4307,-71.04279,50.834553,6.2096457,4496.368,0.8194513,300.0,100.0,0.582714,0.0,51,true,false
Bus-003,EXPRESS,1181,0.12464398,320.81552,-49.729954,50.825813,6.2096457,4496.368,0.8201457,300.0,100.0,0.582714,0.0,51,true,false
Bus-003,EXPRESS,1182,0.13297732,321.2322,-34.810966,50.817078,6.2096457,4496.368,0.8208402,300.0,100.0,0.582714,25.0,51,false,false
Bus-003,EXPRESS,1183,0.12205328,321.6183,95.63233,50.861675,6.2205696,4503.0347,0.82153463,300.0,100.0,0.582714,25.0,51,false,false
Bus-003,EXPRESS,1184,0.11083317,321.07123,186.94264,50.906258,6.2317896,4509.701,0.8222291,300.0,100.0,0.582714,50.0,51,false,false
Bus-003,EXPRESS,1185,0.11164992,320.54395,117.10051,50.89819,6.2326064,4510.466,0.82292354,300.0,100.0,0.5326102,50.0,51,false,false
Bus-003,EXPRESS,1186,0.110634305,320.57965,99.07797,50.890507,6.233622,4511.416,0.823618,300.0,100.0,0.5326102,50.0,51,false,false
Bus-003,EXPRESS,1187,0.10759316,320.52316,120.59013,50.891464,6.2366633,4514.262,0.82431245,300.0,100.0,0.5326102,50.0,50,false,false
Bus-003,EXPRESS,1188,0.10269498,320.3659,166.97537,50.907944,6.2415614,4518.849,0.8250069,300.0,100.0,0.5326102,35.0,50,false,true
Bus-003,EXPRESS,1189,0.11082384,320.1576,-3.1172485,50.952507,6.24969,4525.5156,0.82570136,300.0,100.0,0.5606377,35.0,50,false,true
Bus-003,EXPRESS,1190,0.1189527,320.56403,-122.18208,50.99705,6.2578187,4532.182,0.8263958,300.0,100.0,0.5858625,0.0,50,true,false
Bus-003,EXPRESS,1191,0.12728603,320.94763,-85.52746,50.988247,6.2578187,4532.182,0.82709026,300.0,100.0,0.5858625,0.0,49,true,false
Bus-003,EXPRESS,1192,0.13561937,321.3643,-59.86922,50.979446,6.2578187,4532.182,0.8277847,300.0,100.0,0.5858625,25.0,49,false,false
Bus-003,EXPRESS,1193,0.12126885,321.74084,78.09155,51.02398,6.272169,4538.8486,0.8284792,300.0,100.0,0.5858625,25.0,49,false,false
Bus-003,EXPRESS,1194,0.10789372,321.02594,174.6641,51.068497,6.2855444,4545.515,0.8291736,300.0,100.0,0.5858625,50.0,48,false,false
Bus-003,EXPRESS,1195,0.10754796,320.3937,128.09242,51.059788,6.28589,4545.839,0.8298681,300.0,100.0,0.5858625,50.0,48,false,false
Bus-003,EXPRESS,1196,0.10887518,320.38113,67.29459,51.05281,6.287217,4547.0815,0.83056253,300.0,100.0,0.54054844,50.0,47,false,false
Bus-003,EXPRESS,1197,0.11127431,320.4505,6.677742,51.050037,6.289616,4549.3276,0.831257,300.0,100.0,0.51048493,50.0,47,false,false
Bus-003,EXPRESS,1198,0.113978,320.57132,-40.869072,51.04889,6.29232,4551.858,0.83195144,300.0,100.0,0.48647335,35.0,46,false,true
Bus-003,EXPRESS,1199,0.12200099,320.72144,-148.60835,51.09339,6.3003426,4558.5244,0.8326459,300.0,100.0,0.5180559,35.0,46,false,true
Bus-003,EXPRESS,1200,0.13002399,321.12253,-224.02585,51.13788,6.3083653,4565.191,0.83334035,300.0,100.0,0.54648024,0.0,45,false,false
Bus-003,EXPRESS,1201,0.13002399,321.5012,-156.81808,51.129017,6.3083653,4565.191,0.8340348,300.0,100.0,0.54648024,0.0,45,false,false
Bus-003,EXPRESS,1202,0.13002399,321.5012,-109.77266,51.120155,6.3083653,4565.191,0.83472925,300.0,100.0,0.54648024,25.0,44,false,false
Bus-003,EXPRESS,1203,0.115192354,321.45966,43.15915,51.16463,6.323197,4571.8574,0.8354237,300.0,100.0,0.54648024,25.0,44,false,false
Bus-003,EXPRESS,1204,0.1,320.71658,150.21141,51.20909,6.3385277,4578.524,0.83611816,300.0,100.0,0.54648024,50.0,43,false,false
Bus-003,EXPRESS,1205,0.1,319.98074,220.70062,51.249653,6.345375,4584.9434,0.8368126,300.0,100.0,0.54648024,50.0,42,false,false
Bus-003,EXPRESS,1206,0.1,319.98245,259.75745,51.281788,6.3516126,4590.7915,0.83750707,300.0,100.0,0.54648024,50.0,42,false,false
Bus-003,EXPRESS,1207,0.1,319.9861,265.20764,51.29862,6.356553,4595.424,0.8382015,300.0,100.0,0.54648024,50.0,41,false,false
Bus-003,EXPRESS,1208,0.1,319.99115,238.75706,51.30014,6.3597,4598.3745,0.838896,300.0,100.0,0.54648024,35.0,41,false,true
Bus-003,EXPRESS,1209,0.107890666,320.0222,47.129936,51.344547,6.367591,4605.041,0.83959043,300.0,100.0,0.57073885,35.0,40,false,true
Bus-003,EXPRESS,1210,0.115754865,320.41663,-87.00905,51.38894,6.375455,4611.7075,0.8402849,300.0,100.0,0.5923069,0.0,39,false,false
Bus-003,EXPRESS,1211,0.115754865,320.78775,-60.906334,51.379982,6.375455,4611.7075,0.84097934,300.0,100.0,0.5923069,0.0,38,false,false
Bus-003,EXPRESS,1212,0.115754865,320.78775,-42.634434,51.371025,6.375455,4611.7075,0.8416738,300.0,100.0,0.5923069,25.0,38,false,false
Bus-003,EXPRESS,1213,0.10520189,320.75815,90.15591,51.415405,6.386008,4618.374,0.84236825,300.0,100.0,0.5923069,25.0,37,false,false
Bus-003,EXPRESS,1214,0.1,320.22925,183.10915,51.459766,6.396985,4625.0405,0.8430627,300.0,100.0,0.5923069,50.0,36,false,false
Bus-003,EXPRESS,1215,0.1,319.9999,128.81186,51.45078,6.3970227,4625.0757,0.84375715,300.0,100.0,0.5923069,50.0,36,false,false
Bus-003,EXPRESS,1216,0.1,319.99463,122.386185,51.44564,6.398932,4626.8657,0.8444516,300.0,100.0,0.5923069,50.0,35,false,false
Bus-003,EXPRESS,1217,0.1,319.98932,149.72554,51.45185,6.4027276,4630.4243,0.84514606,300.0,100.0,0.5923069,50.0,34,false,false
Bus-003,EXPRESS,1218,0.1,319.9849,195.47084,51.473305,6.4081,4635.461,0.8458405,300.0,100.0,0.5923069,35.0,33,false,true
Bus-003,EXPRESS,1219,0.107678935,320.0216,16.829582,51.517643,6.415779,4642.1274,0.84653497,300.0,100.0,0.6098656,35.0,32,false,true
Bus-003,EXPRESS,1220,0.115331404,320.40543,-108.2193,51.561966,6.4234314,4648.794,0.8472294,300.0,100.0,0.6254037,0.0,32,false,false
Bus-003,EXPRESS,1221,0.115331404,320.76657,-75.75351,51.552937,6.4234314,4648.794,0.8479239,300.0,100.0,0.6254037,0.0,31,false,false
Bus-003,EXPRESS,1222,0.115331404,320.76657,-53.027454,51.54391,6.4234314,4648.794,0.8486183,300.0,100.0,0.6254037,25.0,30,false,false
Bus-003,EXPRESS,1223,0.10229239,320.72998,82.88079,51.58822,6.4364705,4655.4604,0.8493128,300.0,100.0,0.6254037,25.0,29,false,false
Bus-003,EXPRESS,1224,0.1,320.08072,178.01656,51.63251,6.448525,4662.127,0.85000724,300.0,100.0,0.6254037,50.0,28,false,false
Bus-003,EXPRESS,1225,0.1004443,320.00125,117.11406,51.623665,6.4489694,4662.5435,0.8507017,300.0,100.0,0.5673063,50.0,28,false,false
Bus-003,EXPRESS,1226,0.102216214,320.0272,52.081425,51.61792,6.4507413,4664.2046,0.85139614,300.0,100.0,0.52829474,50.0,27,false,false
Bus-003,EXPRESS,1227,0.10465618,320.11768,-4.702366,51.615143,6.4531813,4666.491,0.8520906,300.0,100.0,0.49986497,50.0,26,false,false
Bus-003,EXPRESS,1228,0.10700005,320.2394,-42.814854,51.611874,6.455525,4668.687,0.85278505,300.0,100.0,0.47331715,35.0,25,false,true
Bus-003,EXPRESS,1229,0.114467256,320.37097,-149.9704,51.656155,6.462992,4675.3535,0.8534795,300.0,100.0,0.5006575,35.0,24,false,true
Bus-003,EXPRESS,1230,0.121907994,320.74423,-224.97928,51.700417,6.4704328,4682.02,0.85417396,300.0,100.0,0.52499914,0.0,24,false,false
Bus-003,EXPRESS,1231,0.121907994,321.0954,-157.48549,51.69133,6.4704328,4682.02,0.8548684,300.0,100.0,0.52499914,0.0,23,false,false
Bus-003,EXPRESS,1232,0.121907994,321.0954,-110.23984,51.682247,6.4704328,4682.02,0.85556287,300.0,100.0,0.52499914,25.0,22,false,false
Bus-003,EXPRESS,1233,0.108257696,321.05713,42.832123,51.726498,6.484083,4688.6865,0.8562573,300.0,100.0,0.52499914,25.0,21,false,false
Bus-003,EXPRESS,1234,0.1,320.37323,149.9825,51.770733,6.498197,4695.353,0.8569518,300.0,100.0,0.52499914,50.0,21,false,false
Bus-003,EXPRESS,1235,0.1,319.982,213.01144,51.804836,6.504598,4701.3545,0.8576462,300.0,100.0,0.52499914,50.0,20,false,false
Bus-003,EXPRESS,1236,0.1,319.98328,249.53806,51.833065,6.510549,4706.934,0.8583407,300.0,100.0,0.52499914,50.0,19,false,false
Bus-003,EXPRESS,1237,0.1,319.98642,256.14142,51.848507,6.5153766,4711.46,0.85903513,300.0,100.0,0.52499914,50.0,18,false,false
Bus-003,EXPRESS,1238,0.1,319.99094,233.71066,51.850327,6.518601,4714.483,0.8597296,300.0,100.0,0.52499914,35.0,18,false,true
Bus-003,EXPRESS,1239,0.107281946,320.02048,43.59745,51.894512,6.5258827,4721.1494,0.86042404,300.0,100.0,0.54531866,35.0,17,false,true
Bus-003,EXPRESS,1240,0.114537425,320.3845,-89.4818,51.938683,6.5331383,4727.816,0.8611185,300.0,100.0,0.56334156,0.0,16,false,false
Bus-003,EXPRESS,1241,0.114537425,320.72687,-62.637257,51.9295,6.5331383,4727.816,0.86181295,300.0,100.0,0.56334156,0.0,15,false,false
Bus-003,EXPRESS,1242,0.114537425,320.72687,-43.84608,51.920322,6.5331383,4727.816,0.8625074,300.0,100.0,0.56334156,25.0,15,false,false
Bus-003,EXPRESS,1243,0.10483797,320.69965,89.307755,51.96448,6.5428376,4734.4824,0.86320186,300.0,100.0,0.56334156,25.0,14,false,false
Bus-003,EXPRESS,1244,0.1,320.2137,182.51544,52.008625,6.5528727,4741.149,0.8638963,300.0,100.0,0.56334156,50.0,13,false,false
Bus-003,EXPRESS,1245,0.10017767,320.0005,124.76265,51.99945,6.5530505,4741.3154,0.86459076,300.0,100.0,0.50878406,50.0,13,false,false
Bus-003,EXPRESS,1246,0.1,320.0046,112.900955,51.992664,6.5545654,4742.736,0.8652852,300.0,100.0,0.50878406,50.0,12,false,false
Bus-003,EXPRESS,1247,0.1,319.9908,134.22421,51.99474,6.557836,4745.8022,0.8659797,300.0,100.0,0.50878406,50.0,12,false,false
Bus-003,EXPRESS,1248,0.1,319.9865,174.97292,52.009842,6.562637,4750.303,0.8666741,300.0,100.0,0.50878406,35.0,11,false,true
Bus-003,EXPRESS,1249,0.10709669,320.01996,2.7319946,52.05374,6.5697336,4756.956,0.8673686,300.0,100.0,0.5288725,35.0,10,false,true
Bus-003,EXPRESS,1250,0.1141669,320.3747,-117.25794,52.09711,6.5768037,4763.5767,0.86806303,300.0,100.0,0.54668736,0.0,10,false,false
Bus-003,EXPRESS,1251,0.1141669,320.70834,-82.08056,52.087864,6.5768037,4763.5767,0.8687575,300.0,100.0,0.54668736,0.0,9,false,false
Bus-003,EXPRESS,1252,0.1141669,320.70834,-57.45639,52.07862,6.5768037,4763.5767,0.86945194,300.0,100.0,0.54668736,25.0,9,false,false
Bus-003,EXPRESS,1253,0.10194246,320.67404,79.78053,52.122715,6.5890284,4770.243,0.8701464,300.0,100.0,0.54668736,25.0,8,false,false
Bus-003,EXPRESS,1254,0.1,320.06534,175.84637,52.16679,6.6003413,4776.9097,0.87084085,300.0,100.0,0.54668736,50.0,8,false,false
Bus-003,EXPRESS,1255,0.100137785,320.0004,120.76731,52.157536,6.600479,4777.039,0.8715353,300.0,100.0,0.4933965,50.0,7,false,false
Bus-003,EXPRESS,1256,0.10158153,320.01096,60.17472,52.15046,6.601923,4778.3926,0.87222975,300.0,100.0,0.4584943,50.0,7,false,false
Bus-003,EXPRESS,1257,0.103759766,320.0852,5.37434,52.146187,6.604101,4780.434,0.8729242,300.0,100.0,0.43442723,50.0,7,false,false
Bus-003,EXPRESS,1258,0.10597321,320.1942,-33.56709,52.142075,6.6063147,4782.508,0.87361866,300.0,100.0,0.4131189,35.0,6,false,true
Bus-003,EXPRESS,1259,0.112937555,320.3182,-140.90366,52.183857,6.613279,4789.0303,0.8743131,300.0,100.0,0.44145054,35.0,6,false,true
Bus-003,EXPRESS,1260,0.11990191,320.66644,-215.91174,52.22551,6.620243,4795.546,0.87500757,300.0,100.0,0.466949,0.0,6,false,false
Bus-003,EXPRESS,1261,0.11990191,320.9951,-151.13821,52.216206,6.620243,4795.546,0.875702,300.0,100.0,0.466949,0.0,5,false,false
Bus-003,EXPRESS,1262,0.11990191,320.9951,-105.796745,52.206905,6.620243,4795.546,0.8763965,300.0,100.0,0.466949,25.0,5,false,false
Bus-003,EXPRESS,1263,0.10718163,320.9594,45.942284,52.250942,6.632963,4802.2124,0.87709093,300.0,100.0,0.466949,25.0,5,false,false
Bus-003,EXPRESS,1264,0.1,320.32184,152.1596,52.29496,6.6462126,4808.879,0.8777854,300.0,100.0,0.466949,50.0,4,false,false
Bus-003,EXPRESS,1265,0.1,319.983,208.44232,52.32411,6.6522527,4814.5415,0.87847984,300.0,100.0,0.466949,50.0,4,false,false
Bus-003,EXPRESS,1266,0.1,319.98383,242.9021,52.34961,6.658,4819.93,0.8791743,300.0,100.0,0.466949,50.0,4,false,false
Bus-003,EXPRESS,1267,0.1,319.9865,250.96552,52.364517,6.662796,4824.4263,0.87986875,300.0,100.0,0.466949,50.0,4,false,false
Bus-003,EXPRESS,1268,0.1,319.9906,232.1623,52.366974,6.6661434,4827.5645,0.8805632,300.0,100.0,0.466949,35.0,4,false,true
Bus-003,EXPRESS,1269,0.10691142,320.01944,45.890465,52.40799,6.6730547,4834.0435,0.88125765,300.0,100.0,0.4893683,35.0,4,false,true
Bus-003,EXPRESS,1270,0.11382284,320.365,-84.37401,52.44888,6.679966,4840.5156,0.8819521,300.0,100.0,0.5095456,0.0,4,false,false
Bus-003,EXPRESS,1271,0.11382284,320.69113,-59.061806,52.439487,6.679966,4840.5156,0.88264656,300.0,100.0,0.5095456,0.0,4,false,false
